NTPTime,BVP,BVP_clean,TAG,emotion_HRI,shortNTPTime
2203.0,-51.45423126220703,0.4490813733274501,,,
2219.0,-72.2445068359375,0.4453253555732189,,,
2235.0,-78.05050659179688,0.4481837423875325,,,
2250.0,-62.855918884277344,0.4600145499560683,,,
2266.0,-28.098716735839844,0.480809698367289,,,
2282.0,16.967697143554688,0.5080141285587036,,,
2297.0,58.28624725341797,0.5371631965766156,,,
2313.0,82.1655044555664,0.5629699216147616,,,
2328.0,79.87934112548828,0.5803908355888845,,,
2344.0,51.021759033203125,0.5853649386874135,,,
2360.0,3.0338134765625,0.5751984692933175,,,
2375.0,-51.59239196777344,0.5487550100502885,,,
2391.0,-100.33277893066406,0.5066027569949452,,,
2407.0,-135.0283203125,0.4511264313843383,,,
2422.0,-153.45545959472656,0.3864815567919086,,,
2438.0,-157.97694396972656,0.3182660905129059,,,
2453.0,-152.85934448242188,0.252895949891713,,,
2469.0,-141.76754760742188,0.1967855902956665,,,
2485.0,-126.32862854003906,0.1554557192709811,,,
2500.0,-107.03060913085938,0.1326318807906458,,,
2516.0,-84.98593139648438,0.1293716066649125,,,
2532.0,-63.05332946777344,0.1433545648409563,,,
2547.0,-46.6160888671875,0.1686447558005694,,,
2563.0,-42.23927307128906,0.1963080956632629,,,
2578.0,-54.7330322265625,0.2160684385623272,,,
2594.0,-84.75059509277344,0.2187144089769243,,,
2610.0,-126.66340637207033,0.1984700810769854,,,
2625.0,-170.26304626464844,0.1543595109106388,,,
2641.0,-204.3886108398437,0.0899296840033914,,,
2657.0,-220.9633331298828,0.0114325160380476,,,
2672.0,-218.01773071289065,-0.0746885405207462,,,
2688.0,-199.5773162841797,-0.1638389031794909,,,
2703.0,-172.65625,-0.2539661464955471,,,
2719.0,-143.4129638671875,-0.3447777902086607,,,
2735.0,-115.45794677734376,-0.4361306055167968,,,
2750.0,-90.03317260742188,-0.5266227556113456,,,
2766.0,-67.60165405273438,-0.6132326665135529,,,
2782.0,-49.38589477539063,-0.6922267598211875,,,
2797.0,-37.34783935546875,-0.7608514058605536,,,
2813.0,-33.3712158203125,-0.8188927199946581,,,
2828.0,-38.00677490234375,-0.8692274866463022,,,
2844.0,-49.0400390625,-0.9169612894590146,,,
2860.0,-62.21286010742188,-0.96742223168753,,,
2875.0,-71.66372680664062,-1.0238354801768936,,,
2891.0,-71.52926635742188,-1.085687157916631,,,
2907.0,-57.05319213867188,-1.1485047519521348,,,
2922.0,-26.20199584960937,-1.2051541583530765,,,
2938.0,19.0845947265625,-1.2480676680540053,,,
2953.0,73.01583862304688,-1.2714050423331145,,,
2969.0,127.92877197265624,-1.2722260930734075,,,
2985.0,178.0916748046875,-1.2502890084241316,,,
3000.0,221.88540649414065,-1.2068051631615282,,,
3016.0,261.8834533691406,-1.1429898495725428,,,
3032.0,301.8884582519531,-1.059272041482581,,,
3047.0,343.8785400390625,-0.9555657409230364,,,
3063.0,386.0540466308594,-0.8323405259037058,,,
3078.0,423.8265075683594,-0.6917498330984575,,,
3094.0,452.1580505371094,-0.5380505920140667,,,
3110.0,467.9408264160156,-0.3769719031114075,,,
3125.0,471.39837646484375,-0.2143021798017909,,,
3141.0,464.5040283203125,-0.0544116260398421,,,
3157.0,449.04339599609375,0.1005268795192923,,,
3172.0,425.8762512207031,0.2502113975492142,,,
3188.0,395.3993225097656,0.394921682845897,,,
3203.0,359.25323486328125,0.5338732329073375,,,
3219.0,320.7241516113281,0.6639943086271567,,,
3235.0,282.93096923828125,0.7797363638290923,,,
3250.0,246.7510681152344,0.87410381336043,,,
3266.0,211.29885864257807,0.9405832472769184,,,
3282.0,174.25225830078125,0.975264593407428,,,
3297.0,133.39694213867188,0.978336575528794,,,
3313.0,87.535888671875,0.954359018823721,,,
3328.0,37.115814208984375,0.911179492293388,,,
3344.0,-15.140472412109377,0.8578788885531646,,,
3360.0,-65.1824951171875,0.8024842843329639,,,
3375.0,-109.292724609375,0.7502317064046929,,,
3391.0,-147.02255249023438,0.7028823228461419,,,
3407.0,-177.94091796875,0.6591273798503418,,,
3422.0,-202.361083984375,0.6156935332984513,,,
3438.0,-221.52700805664065,0.568591810892243,,,
3453.0,-236.9088134765625,0.514095822411273,,,
3469.0,-250.34811401367188,0.4493550799737075,,,
3485.0,-261.966552734375,0.3728227736402175,,,
3500.0,-269.8673095703125,0.2847345864329865,,,
3516.0,-270.5987548828125,0.1876952833969606,,,
3532.0,-262.8634948730469,0.0871365581334716,,,
3547.0,-244.58987426757807,-0.0087994838067651,,,
3563.0,-214.9473571777344,-0.090341695800855,,,
3578.0,-175.203857421875,-0.1481462376982203,,,
3594.0,-127.644287109375,-0.1757752401921735,,,
3610.0,-83.36798095703125,-0.1716324779804665,,,
3625.0,-56.1180419921875,-0.1394698569494574,,,
3641.0,-52.310546875,-0.0872082990342485,,,
3657.0,-55.03034973144531,-0.0246240487573883,,,
3672.0,-56.65788269042969,0.039111512896538,,,
3688.0,-53.8648681640625,0.0972189085009939,,,
3703.0,-49.90336608886719,0.1461305926890263,,,
3719.0,-44.5052490234375,0.1855155833038571,,,
3735.0,-34.44557189941406,0.2178617797573339,,,
3750.0,-16.4766845703125,0.2478945704891857,,,
3766.0,11.831710815429688,0.2819167438684611,,,
3782.0,50.9432373046875,0.3269766897843106,,,
3797.0,98.98045349121094,0.3897133768425739,,,
3813.0,149.91769409179688,0.4748439243895494,,,
3828.0,198.7379302978516,0.5835298709552671,,,
3844.0,241.7302703857422,0.7121555114814481,,,
3860.0,261.4493408203125,0.8521580274628019,,,
3875.0,248.1306610107422,0.991273859145486,,,
3891.0,204.53797912597656,1.1159634395765683,,,
3907.0,145.25852966308594,1.2142052256420972,,,
3922.0,86.23077392578125,1.2776940313268277,,,
3938.0,37.075286865234375,1.3028102514152744,,,
3953.0,-0.9218368530273438,1.29028256366892,,,
3969.0,-29.21112060546875,1.243915654353715,,,
3985.0,-49.79329681396485,1.1689401970183964,,,
4000.0,-64.52066802978516,1.0705035008903634,,,
4016.0,-72.87378692626953,0.9526619631303784,,,
4032.0,-75.2754135131836,0.8180373644928919,,,
4047.0,-73.0355453491211,0.6680999071524837,,,
4063.0,-68.44303894042969,0.5038782834559578,,,
4078.0,-64.0267105102539,0.3268094599967714,,,
4094.0,-62.08050537109375,0.139444272060009,,,
4110.0,-62.71288299560547,-0.0542057004854111,,,
4125.0,-63.46826171875,-0.2488035066416849,,,
4141.0,-61.821876525878906,-0.4383361580591056,,,
4157.0,-55.048118591308594,-0.6171983900432562,,,
4172.0,-44.54628753662109,-0.7814766451287035,,,
4188.0,-35.35531997680664,-0.9300307421887222,,,
4203.0,-34.70511245727539,-1.0648920614016468,,,
4219.0,-48.234622955322266,-1.1906222198455023,,,
4235.0,-76.97010803222656,-1.3126255436759466,,,
4250.0,-116.81355285644533,-1.4348568444344407,,,
4266.0,-158.48455810546875,-1.5576972611840925,,,
4282.0,-191.9786071777344,-1.676804528386507,,,
4297.0,-205.1595916748047,-1.7834370335714589,,,
4313.0,-192.3521423339844,-1.8662205304923103,,,
4328.0,-154.21163940429688,-1.9137970599299208,,,
4344.0,-96.3626480102539,-1.9174942311036771,,,
4360.0,-27.412643432617188,-1.8731930306387496,,,
4375.0,43.17523193359375,-1.7819047527250518,,,
4391.0,105.63075256347656,-1.6490281389728108,,,
4407.0,155.38255310058594,-1.4826629617799885,,,
4422.0,190.10745239257807,-1.291586246158554,,,
4438.0,210.88946533203125,-1.083524062349582,,,
4453.0,221.0240478515625,-0.8642077551195089,,,
4469.0,224.6356506347656,-0.6374369005138104,,,
4485.0,225.2767028808593,-0.4060400269104489,,,
4500.0,221.04454040527344,-0.1733126940914841,,,
4516.0,215.49917602539065,0.0556806995441637,,,
4532.0,201.2651824951172,0.2735549933713393,,,
4547.0,175.4756317138672,0.4711910757459583,,,
4563.0,136.541015625,0.6394325104006542,,,
4578.0,87.00590515136719,0.7713777013006499,,,
4594.0,33.592002868652344,0.864405609437635,,,
4610.0,-18.240066528320312,0.9210695049954488,,,
4625.0,-62.27284240722656,0.948424534142056,,,
4641.0,-93.81488037109376,0.956068508806673,,,
4657.0,-110.4411849975586,0.9537624909834492,,,
4672.0,-113.78382873535156,0.9495564062110732,,,
4688.0,-106.2360382080078,0.9488630219851972,,,
4704.0,-91.2568817138672,0.954319522109358,,,
4719.0,-71.59778594970703,0.9659927061202934,,,
4735.0,-49.39545440673828,0.9816145675756276,,,
4750.0,-28.058815002441406,0.9968478445949752,,,
4766.0,-10.643096923828123,1.0057931563488391,,,
4782.0,0.9214630126953124,1.001931650378602,,,
4797.0,6.7565765380859375,0.9794951536877904,,,
4813.0,7.161422729492188,0.9349977918614588,,,
4829.0,3.651382446289064,0.8684658481679502,,,
4844.0,-3.398666381835937,0.7838458868990198,,,
4860.0,-14.40240478515625,0.6882295353317087,,,
4875.0,-30.94586181640625,0.5899487395600351,,,
4891.0,-53.4842529296875,0.4961392166078194,,,
4907.0,-82.78607177734375,0.410712003510033,,,
4922.0,-118.3073272705078,0.3335324110141097,,,
4938.0,-157.6454620361328,0.2610392793689444,,,
4954.0,-198.6657257080078,0.1879106618888206,,,
4969.0,-239.46163940429688,0.1090490668256766,,,
4985.0,-279.5346069335937,0.0212005107596328,,,
5000.0,-319.306884765625,-0.0762188928174348,,,
5016.0,-345.75,-0.1812007208071346,,,
5032.0,-351.8692626953125,-0.2899270965630501,,,
5047.0,-338.8562316894531,-0.3978094941515229,,,
5063.0,-314.50372314453125,-0.5002864290716029,,,
5079.0,-285.9682006835937,-0.5931245717290478,,,
5094.0,-254.83642578125,-0.6723652692337807,,,
5110.0,-217.08155822753903,-0.7343172118419427,,,
5125.0,-167.91285705566406,-0.7759090716999211,,,
5141.0,-106.13890075683594,-0.7953469611737916,,,
5157.0,-36.25849914550781,-0.7926591861176505,,,
5172.0,30.9285888671875,-0.7696488940524993,,,
5188.0,84.43930053710938,-0.7290940500843193,,,
5204.0,118.254638671875,-0.6735348620997503,,,
5219.0,133.32125854492188,-0.604328383235172,,,
5235.0,135.44046020507812,-0.5215828019816089,,,
5250.0,131.57769775390625,-0.4251292259123351,,,
5266.0,126.73668670654295,-0.3161088019530014,,,
5282.0,122.90950012207033,-0.198377999821407,,,
5297.0,120.15520477294922,-0.0789696857408112,,,
5313.0,116.42984771728516,0.0327293701148313,,,
5329.0,110.6479263305664,0.1268373655463152,,,
5344.0,103.60406494140624,0.1951749760168415,,,
5360.0,97.18119049072266,0.2329950850120798,,,
5375.0,92.73403930664062,0.2396822831062343,,,
5391.0,90.23821258544922,0.2182993168104588,,,
5407.0,88.66751861572266,0.1742786880531671,,,
5422.0,86.73966979980469,0.1137981498628617,,,
5438.0,84.0576400756836,0.0423889168901938,,,
5454.0,80.135009765625,-0.0358434407828364,,,
5469.0,75.22400665283203,-0.1182595827152239,,,
5485.0,70.20962524414062,-0.2031146477645299,,,
5500.0,66.07789611816406,-0.288682752628439,,,
5516.0,63.26937484741211,-0.3724596233397167,,,
5532.0,61.494510650634766,-0.450780483418681,,,
5547.0,60.14303588867188,-0.5190359599160563,,,
5563.0,58.77633285522461,-0.5724403132317339,,,
5579.0,57.5442008972168,-0.6070883575584116,,,
5594.0,56.455448150634766,-0.6209297898466203,,,
5610.0,55.58176040649414,-0.6143363341664002,,,
5625.0,55.01238250732422,-0.5901000748792753,,,
5641.0,54.67647171020508,-0.5528973867484903,,,
5657.0,54.49209213256836,-0.508406073300988,,,
5672.0,54.10458755493164,-0.4623290093635785,,,
5688.0,53.63671112060547,-0.4195469809917156,,,
5704.0,53.16990280151367,-0.3835295522962729,,,
5719.0,53.11335372924805,-0.3560385476226691,,,
5735.0,53.90728759765625,-0.3371145391770865,,,
5750.0,55.79899978637695,-0.3253396535427389,,,
5766.0,59.20986175537109,-0.3183663419249078,,,
5782.0,64.28334045410156,-0.3136403795147762,,,
5797.0,69.8650131225586,-0.3091377605171436,,,
5813.0,73.80855560302734,-0.3038551769152348,,,
5829.0,73.27040100097656,-0.297825757700552,,,
5844.0,65.95268249511719,-0.2915991344728935,,,
5860.0,52.01822662353516,-0.285363195289344,,,
5875.0,34.18925476074219,-0.2780711129437079,,,
5891.0,17.114601135253906,-0.2669641822450331,,,
5907.0,5.6114044189453125,-0.2477271450228117,,,
5922.0,2.2630538940429688,-0.2152567214954856,,,
5938.0,6.627655029296875,-0.1647979118840325,,,
5954.0,15.213890075683594,-0.0931103951498009,,,
5969.0,23.64619445800781,0.0006239764313602,,,
5985.0,28.578834533691406,0.1143393895289975,,,
6000.0,28.58434295654297,0.2431863535301311,,,
6016.0,23.973403930664062,0.3802472085571511,,,
6032.0,15.555564880371094,0.517761736729431,,,
6047.0,4.0133209228515625,0.6485066725051712,,,
6063.0,-9.84246826171875,0.7668201188952037,,,
6079.0,-24.369773864746094,0.8689034112600065,,,
6094.0,-36.8782958984375,0.9524327855364936,,,
6110.0,-44.36933898925781,1.015903719778802,,,
6125.0,-44.83990478515625,1.0582348352765694,,,
6141.0,-38.48222351074219,1.0789060974365798,,,
6157.0,-27.2181396484375,1.0784786339511707,,,
6172.0,-14.663406372070312,1.059036629223354,,,
6188.0,-4.136260986328125,1.0241133894083276,,,
6204.0,1.6815948486328125,0.977995467018041,,,
6219.0,1.53094482421875,0.9247110397825008,,,
6235.0,-4.533004760742188,0.8672227634838009,,,
6250.0,-15.595443725585938,0.8072249271552084,,,
6266.0,-29.3739013671875,0.7455783236324043,,,
6282.0,-42.59635925292969,0.6830440589554244,,,
6297.0,-51.66925048828125,0.6208307871705093,,,
6313.0,-54.13182067871094,0.5606304103192548,,,
6329.0,-50.1561279296875,0.5041747920312837,,,
6344.0,-42.49948120117188,0.4526671939173872,,,
6360.0,-34.86505126953125,0.4065157866069221,,,
6375.0,-29.591705322265625,0.3655754908531326,,,
6391.0,-25.944625854492188,0.3297430778360402,,,
6407.0,-20.54066467285156,0.2994981820381315,,,
6422.0,-10.076461791992188,0.276007126139287,,,
6438.0,6.2877960205078125,0.260680208581047,,,
6454.0,25.754470825195312,0.2544064425771666,,,
6469.0,43.23991394042969,0.2568709602674755,,,
6485.0,54.11280822753906,0.2662947717426386,,,
6500.0,56.15144348144531,0.2796920670143645,,,
6516.0,50.09503173828125,0.2934850359256908,,,
6532.0,38.21919250488281,0.3042001192618053,,,
6547.0,22.311798095703125,0.3090273212303193,,,
6563.0,3.06890869140625,0.3061669341688625,,,
6579.0,-18.52841186523437,0.2949889485189184,,,
6594.0,-40.46359252929688,0.2760318355681216,,,
6610.0,-59.4564208984375,0.2508175971328157,,,
6625.0,-72.02920532226562,0.2214530388024693,,,
6641.0,-77.08685302734375,0.1900668428345189,,,
6657.0,-76.44631958007812,0.158247240557166,,,
6672.0,-74.28549194335938,0.1266938257795587,,,
6688.0,-74.38906860351562,0.0952163533767189,,,
6704.0,-78.46060180664062,0.0630387518276999,,,
6719.0,-85.19735717773438,0.0292120276054412,,,
6735.0,-91.8154296875,-0.0070862828222609,,,
6750.0,-96.02877807617188,-0.0464673217128341,,,
6766.0,-97.65731811523438,-0.0893848657339567,,,
6782.0,-98.70379638671876,-0.1361562149281828,,,
6797.0,-101.64144897460938,-0.1868413139123872,,,
6813.0,-108.03485107421876,-0.2410448977294907,,,
6829.0,-117.8370361328125,-0.2978456722072062,,,
6844.0,-129.55239868164062,-0.356030586076262,,,
6860.0,-141.7908935546875,-0.4146106623189487,,,
6875.0,-154.43685913085938,-0.4733500322473483,,,
6891.0,-167.73167419433594,-0.5329406249309422,,,
6907.0,-181.58497619628903,-0.5946063687380696,,,
6922.0,-193.345947265625,-0.6592535820442775,,,
6938.0,-198.95880126953125,-0.7265884319498227,,,
6954.0,-194.3544769287109,-0.7946874635456626,,,
6969.0,-178.12095642089844,-0.8602724400504539,,,
6985.0,-152.24273681640625,-0.9195448448747005,,,
7000.0,-121.60066223144533,-0.9691277440369108,,,
7016.0,-91.98619079589844,-1.0066367702416166,,,
7032.0,-66.6453857421875,-1.0306658400809046,,,
7047.0,-44.939361572265625,-1.0403461017857758,,,
7063.0,-23.6829833984375,-1.0348757454441186,,,
7079.0,1.350067138671875,-1.013384690921278,,,
7094.0,32.90081787109375,-0.9752394872472516,,,
7110.0,70.62307739257812,-0.9205933870327674,,,
7125.0,111.63536071777344,-0.8508311481309403,,,
7141.0,151.57626342773438,-0.7686223106425593,,,
7157.0,186.2880859375,-0.6775169179743168,,,
7172.0,212.4739532470703,-0.5812558682652015,,,
7188.0,228.4671325683593,-0.4831039627443708,,,
7204.0,233.95001220703125,-0.3854999319813925,,,
7219.0,229.51495361328125,-0.2901788458552206,,,
7235.0,215.87042236328125,-0.1987215569989991,,,
7250.0,193.1639862060547,-0.113294125781162,,,
7266.0,161.0279083251953,-0.0372225089057632,,,
7282.0,119.28398895263672,0.0249432453555077,,,
7297.0,68.39057159423828,0.0680618000781817,,,
7313.0,10.91033935546875,0.0876399935935721,,,
7329.0,-48.55327606201172,0.0812966594113425,,,
7344.0,-103.65444946289062,0.049902805489925,,,
7360.0,-147.04769897460938,-0.0020831837345287,,,
7375.0,-172.12704467773438,-0.067270916476121,,,
7391.0,-174.5190887451172,-0.1367749844838386,,,
7407.0,-153.0460205078125,-0.2019258142231485,,,
7422.0,-110.5830535888672,-0.2556910072456985,,,
7438.0,-53.629493713378906,-0.2934443126053762,,,
7454.0,9.243522644042969,-0.3130503934868768,,,
7469.0,68.96643829345703,-0.3145108236233245,,,
7485.0,118.7693328857422,-0.2995057666196012,,,
7501.0,154.664306640625,-0.2710517507499136,,,
7516.0,174.41363525390625,-0.2332807186225402,,,
7532.0,176.32827758789062,-0.1911791692763467,,,
7547.0,160.135498046875,-0.1501119590071135,,,
7563.0,126.93951416015624,-0.1150882469555487,,,
7579.0,80.74716186523438,-0.0899103804581643,,,
7594.0,29.230527877807617,-0.0764649658746759,,,
7610.0,-17.87381362915039,-0.0744038333526911,,,
7626.0,-51.83154678344727,-0.0813326963392555,,,
7641.0,-68.4910659790039,-0.09344824182436,,,
7657.0,-69.11228942871094,-0.1064240216895212,,,
7672.0,-59.160438537597656,-0.1162907571399073,,,
7688.0,-44.58416748046875,-0.1200845080614811,,,
7704.0,-29.46744537353516,-0.1161120260090776,,,
7719.0,-14.87506103515625,-0.1037762853831388,,,
7735.0,0.3389339447021484,-0.083010614104727,,,
7751.0,17.559040069580078,-0.0534917015188922,,,
7766.0,38.0345573425293,-0.0139211045288147,,,
7782.0,63.591064453125,0.0382807323489552,,,
7797.0,95.94863891601562,0.106612198011385,,,
7813.0,135.8326416015625,0.1944572838441071,,,
7829.0,180.65509033203125,0.3037075135511242,,,
7844.0,223.4029541015625,0.433592432982148,,,
7860.0,254.44436645507807,0.5802388981561607,,,
7876.0,265.3478698730469,0.7371678045468606,,,
7891.0,252.97088623046875,0.8965085478548662,,,
7907.0,220.5152130126953,1.0504136135773512,,,
7922.0,176.25042724609375,1.192154724387403,,,
7938.0,129.64566040039062,1.3166511341735576,,,
7954.0,87.4256820678711,1.4205244360836908,,,
7969.0,51.85223007202149,1.5019676074776458,,,
7985.0,22.026233673095703,1.5606566332279197,,,
8001.0,-3.682586669921875,1.5977028598991638,,,
8016.0,-25.480209350585938,1.615441162077612,,,
8032.0,-42.853004455566406,1.6168391289567166,,,
8047.0,-55.27637100219727,1.6045123244170911,,,
8063.0,-63.45892333984375,1.5796075740212878,,,
8079.0,-69.93437194824219,1.5409935965019617,,,
8094.0,-78.72461700439453,1.4851693241076298,,,
8110.0,-94.2545166015625,1.4070730141020384,,,
8126.0,-119.96222686767578,1.3016457649549191,,,
8141.0,-156.33412170410156,1.16569855126092,,,
8157.0,-199.2227020263672,0.9994663158286192,,,
8172.0,-240.98497009277344,0.8072827503585255,,,
8188.0,-272.1654357910156,0.597090994738694,,,
8204.0,-285.5782470703125,0.3789440545749792,,,
8219.0,-279.9151611328125,0.1630732440489157,,,
8235.0,-260.265380859375,-0.0416998593723618,,,
8251.0,-235.40069580078125,-0.2286040415305379,,,
8266.0,-212.8177185058593,-0.3925068717565713,,,
8282.0,-194.2628936767578,-0.5289310089479152,,,
8297.0,-175.52394104003906,-0.6333214895722171,,,
8313.0,-149.9470672607422,-0.7012678993997338,,,
8329.0,-113.55624389648438,-0.7298401000674941,,,
8344.0,-68.61344909667969,-0.7195146432718165,,,
8360.0,-23.149810791015625,-0.675731658652287,,,
8376.0,12.3934326171875,-0.6091792151495402,,,
8391.0,30.21099281311035,-0.5344308409561007,,,
8407.0,28.91584205627441,-0.4672824373664684,,,
8422.0,13.207756042480469,-0.4216744732243503,,,
8438.0,-9.161819458007812,-0.4071886285152605,,,
8454.0,-31.05899238586425,-0.4277691638173309,,,
8469.0,-48.02744674682617,-0.4817632049926539,,,
