NTPTime,GSR,GSR_clean,TAG,emotion_HRI,shortNTPTime
91.0,0.0,-0.8769229539151002,,,
341.0,0.0,-0.8769229539151002,,,
591.0,0.0,-0.8769229539151002,,,
841.0,0.0,-0.8769229539151002,,,
1091.0,0.0,-0.8769229539151002,,,
1341.0,0.0,-0.8769229539151002,,,
1591.0,0.0,-0.8769229539151002,,,
1841.0,0.0,-0.8769229539151002,,,
2091.0,0.0,-0.8769229539151002,,,
2341.0,0.0,-0.8769229539151002,,,
2591.0,0.0,-0.8769229539151002,,,
2841.0,0.0,-0.8769229539151002,,,
3091.0,0.0,-0.8769229539151002,,,
3341.0,0.0,-0.8769229539151002,,,
3591.0,0.0,-0.8769229539151002,,,
3841.0,0.0,-0.8769229539151002,,,
4091.0,0.0,-0.8769229539151002,,,
4341.0,0.0,-0.8769229539151002,,,
4591.0,0.0,-0.8769229539151002,,,
4841.0,0.0,-0.8769229539151002,,,
5091.0,0.0,-0.8769229539151002,,,
5341.0,0.0,-0.8769229539151002,,,
5591.0,0.0,-0.8769229539151002,,,
5841.0,0.0,-0.8769229539151002,,,
6091.0,0.0,-0.8769229539151002,,,
6341.0,0.0,-0.8769229539151002,,,
6591.0,0.0,-0.8769229539151002,,,
6841.0,0.0,-0.8769229539151002,,,
7091.0,0.0,-0.8769229539151002,,,
7341.0,0.0,-0.8769229539151002,,,
7591.0,0.0,-0.8769229539151002,,,
7841.0,0.0,-0.8769229539151002,,,
8091.0,0.0,-0.8769229539151002,,,
8341.0,0.0,-0.8769229539151002,,,
8591.0,0.0,-0.8769229539151002,,,
8841.0,0.0,-0.8769229539151002,,,
9091.0,0.0,-0.8769229539151002,,,
9341.0,0.0,-0.8769229539151002,,,
9591.0,0.0,-0.8769229539151002,,,
9841.0,0.0,-0.8769229539151002,,,
10091.0,0.0,-0.8769229539151002,,,
10341.0,0.0,-0.8769229539151002,,,
10591.0,0.0,-0.8769229539151002,,,
10841.0,0.0,-0.8769229539151002,,,
11091.0,0.0,-0.8769229539151002,,,
11341.0,0.0,-0.8769229539151002,,,
11591.0,0.0,-0.8769229539151002,,,
11841.0,0.0,-0.8769229539151002,,,
12091.0,0.0,-0.8769229539151002,,,
12341.0,0.0,-0.8769229539151002,,,
12591.0,0.0,-0.8769229539151002,,,
12841.0,0.0,-0.8769229539151002,,,
13091.0,0.0,-0.8769229539151002,,,
13341.0,0.0,-0.8769229539151002,,,
13591.0,0.0,-0.8769229539151002,,,
13841.0,0.0,-0.8769229539151002,,,
14091.0,0.0,-0.8769229539151002,,,
14341.0,0.0,-0.8769229539151002,,,
14591.0,0.0,-0.8769229539151002,,,
14841.0,0.0,-0.8769229539151002,,,
15091.0,0.0,-0.8769229539151002,,,
15341.0,0.0,-0.8769229539151002,,,
15591.0,0.0,-0.8769229539151002,,,
15841.0,0.0,-0.8769229539151002,,,
16091.0,0.0,-0.8769229539151002,,,
16341.0,0.0,-0.8769229539151002,,,
16591.0,0.0,-0.8769229539151002,,,
16841.0,0.0,-0.8769229539151002,,,
17091.0,0.0,-0.8769229539151002,,,
17341.0,0.0,-0.8769229539151002,,,
17591.0,0.0,-0.8769229539151002,,,
17841.0,0.0,-0.8769229539151002,,,
18091.0,0.0,-0.8769229539151002,,,
18341.0,0.0,-0.8769229539151002,,,
18591.0,0.0,-0.8769229539151002,,,
18841.0,0.0,-0.8769229539151002,,,
19091.0,0.0,-0.8769229539151002,,,
19341.0,0.0,-0.8769229539151002,,,
19591.0,0.0,-0.8769229539151002,,,
19841.0,0.0,-0.8769229539151002,,,
20091.0,0.0,-0.8769229539151002,,,
20341.0,0.0,-0.8769229539151002,,,
20591.0,0.0,-0.8769229539151002,,,
20841.0,0.0,-0.8769229539151002,,,
21091.0,0.0,-0.8769229539151002,,,
21341.0,0.0,-0.8769229539151002,,,
21591.0,0.0,-0.8769229539151002,,,
21841.0,0.0,-0.8769229539151002,,,
22091.0,0.0,-0.8769229539151002,,,
22341.0,0.0,-0.8769229539151002,,,
22591.0,0.0,-0.8769229539151002,,,
22841.0,0.0,-0.8769229539151002,,,
23091.0,0.0,-0.8769229539151002,,,
23341.0,0.0,-0.8769229539151002,,,
23591.0,0.0,-0.8769229539151002,,,
23841.0,0.0,-0.8769229539151002,,,
24091.0,0.0,-0.8769229539151002,,,
24341.0,0.0,-0.8769229539151002,,,
24591.0,0.0,-0.8769229539151002,,,
24841.0,0.0,-0.8769229539151002,,,
25091.0,0.0,-0.8769229539151002,,,
25341.0,0.0,-0.8769229539151002,,,
25591.0,0.0,-0.8769229539151002,,,
25841.0,0.0,-0.8769229539151002,,,
26091.0,0.0,-0.8769229539151002,,,
26341.0,0.0,-0.8769229539151002,,,
26591.0,0.0,-0.8769229539151002,,,
26841.0,0.0,-0.8769229539151002,,,
27091.0,0.0,-0.8769229539151002,,,
27341.0,0.0,-0.8769229539151002,,,
27591.0,0.0,-0.8769229539151002,,,
27841.0,0.0,-0.8769229539151002,,,
28091.0,0.0,-0.8769229539151002,,,
28341.0,0.0,-0.8769229539151002,,,
28591.0,0.0,-0.8769229539151002,,,
28841.0,0.0,-0.8769229539151002,,,
29091.0,0.0,-0.8769229539151002,,,
29341.0,0.0,-0.8769229539151002,,,
29591.0,0.0,-0.8769229539151002,,,
29841.0,0.0,-0.8769229539151002,,,
30091.0,0.0,-0.8769229539151002,,,
30341.0,0.0,-0.8769229539151002,,,
30591.0,0.0,-0.8769229539151002,,,
30841.0,0.0,-0.8769229539151002,,,
31091.0,0.0,-0.8769229539151002,,,
31341.0,0.0,-0.8769229539151002,,,
31591.0,0.0,-0.8769229539151002,,,
31841.0,0.0,-0.8769229539151002,,,
32091.0,0.0,-0.8769229539151002,,,
32341.0,0.0,-0.8769229539151002,,,
32591.0,0.0,-0.8769229539151002,,,
32841.0,0.0,-0.8769229539151002,,,
33091.0,0.0,-0.8769229539151002,,,
33341.0,0.0,-0.8769229539151002,,,
33591.0,0.0,-0.8769229539151002,,,
33841.0,0.0,-0.8769229539151002,,,
34091.0,0.0,-0.8769229539151002,,,
34341.0,0.0,-0.8769229539151002,,,
34591.0,0.0,-0.8769229539151002,,,
34841.0,0.0,-0.8769229539151002,,,
35091.0,0.0,-0.8769229539151002,,,
35341.0,0.0,-0.8769229539151002,,,
35591.0,0.0,-0.8769229539151002,,,
35841.0,0.0,-0.8769229539151002,,,
36091.0,0.0,-0.8769229539151002,,,
36341.0,0.0,-0.8769229539151002,,,
36591.0,0.0,-0.8769229539151002,,,
36841.0,0.0,-0.8769229539151002,,,
37091.0,0.0,-0.8769229539151002,,,
37341.0,0.0,-0.8769229539151002,,,
37591.0,0.0,-0.8769229539151002,,,
37841.0,0.0,-0.8769229539151002,,,
38091.0,0.0,-0.8769229539151002,,,
38341.0,0.0,-0.8769229539151002,,,
38591.0,0.0,-0.8769229539151002,,,
38841.0,0.0,-0.8769229539151002,,,
39091.0,0.0,-0.8769229539151002,,,
39341.0,0.0,-0.8769229539151002,,,
39591.0,0.0,-0.8769229539151002,,,
39841.0,0.0,-0.8769229539151002,,,
40091.0,0.0,-0.8769229539151002,,,
40341.0,0.0,-0.8769229539151002,,,
40591.0,0.0,-0.8769229539151002,,,
40841.0,0.0,-0.8769229539151002,,,
41091.0,0.0,-0.8769229539151002,,,
41341.0,0.0,-0.8769229539151002,,,
41591.0,0.0,-0.8769229539151002,,,
41841.0,0.0,-0.8769229539151002,,,
42091.0,0.0,-0.8769229539151002,,,
42341.0,0.0,-0.8769229539151002,,,
42591.0,0.0,-0.8769229539151002,,,
42841.0,0.0,-0.8769229539151002,,,
43091.0,0.0,-0.8769229539151002,,,
43341.0,0.0,-0.8769229539151002,,,
43591.0,0.0,-0.8769229539151002,,,
43841.0,0.0,-0.8769229539151002,,,
44091.0,0.0,-0.8769229539151002,,,
44341.0,0.0,-0.8769229539151002,,,
44591.0,0.0,-0.8769229539151002,,,
44841.0,0.0,-0.8769229539151002,,,
45091.0,0.0,-0.8769229539151002,,,
45341.0,0.0,-0.8769229539151002,,,
45591.0,0.0,-0.8769229539151002,,,
45841.0,0.0,-0.8769229539151002,,,
46091.0,0.0,-0.8769229539151002,,,
46341.0,0.0,-0.8769229539151002,,,
46591.0,0.0,-0.8769229539151002,,,
46841.0,0.0,-0.8769229539151002,,,
47091.0,0.0,-0.8769229539151002,,,
47341.0,0.0,-0.8769229539151002,,,
47591.0,0.0,-0.8769229539151002,,,
47841.0,0.0,-0.8769229539151002,,,
48091.0,0.0,-0.8769229539151002,,,
48341.0,0.0,-0.8769229539151002,,,
48591.0,0.0,-0.8769229539151002,,,
48841.0,0.0,-0.8769229539151002,,,
49091.0,0.0,-0.8769229539151002,,,
49341.0,0.0,-0.8769229539151002,,,
49591.0,0.0,-0.8769229539151002,,,
49841.0,0.0,-0.8769229539151002,,,
50091.0,0.0,-0.8769229539151002,,,
50341.0,0.0,-0.8769229539151002,,,
50591.0,0.0,-0.8769229539151002,,,
50841.0,0.0,-0.8769229539151002,,,
51091.0,0.0,-0.8769229539151002,,,
51341.0,0.0,-0.8769229539151002,,,
51591.0,0.0,-0.8769229539151002,,,
51841.0,0.0,-0.8769229539151002,,,
52091.0,0.0,-0.8769229539151002,,,
52341.0,0.0,-0.8769229539151002,,,
52591.0,0.0,-0.8769229539151002,,,
