NTPTime,GSR,GSR_clean,TAG,emotion_HRI,shortNTPTime
156.0,0.0,-0.8337459310949765,,,
406.0,0.0,-0.8337459310949765,,,
656.0,0.0,-0.8337459310949765,,,
906.0,0.0,-0.8337459310949765,,,
1156.0,0.0,-0.8337459310949765,,,
1406.0,0.0,-0.8337459310949765,,,
1656.0,0.0,-0.8337459310949765,,,
1906.0,0.0,-0.8337459310949765,,,
2156.0,0.0,-0.8337459310949765,,,
2406.0,0.0,-0.8337459310949765,,,
2656.0,0.0,-0.8337459310949765,,,
2906.0,0.0,-0.8337459310949765,,,
3156.0,0.0,-0.8337459310949765,,,
3406.0,0.0,-0.8337459310949765,,,
3656.0,0.0,-0.8337459310949765,,,
3906.0,0.0,-0.8337459310949765,,,
4156.0,0.0,-0.8337459310949765,,,
4406.0,0.0,-0.8337459310949765,,,
4656.0,0.0,-0.8337459310949765,,,
4906.0,0.0,-0.8337459310949765,,,
5156.0,0.0,-0.8337459310949765,,,
5406.0,0.0,-0.8337459310949765,,,
5656.0,0.0,-0.8337459310949765,,,
5906.0,0.0,-0.8337459310949765,,,
6156.0,0.0,-0.8337459310949765,,,
6406.0,0.0,-0.8337459310949765,,,
6656.0,0.0,-0.8337459310949765,,,
6906.0,0.0,-0.8337459310949765,,,
7156.0,0.0,-0.8337459310949765,,,
7406.0,0.0,-0.8337459310949765,,,
7656.0,0.0,-0.8337459310949765,,,
7906.0,0.0,-0.8337459310949765,,,
8156.0,0.0,-0.8337459310949765,,,
8406.0,0.0,-0.8337459310949765,,,
8656.0,0.0,-0.8337459310949765,,,
8906.0,0.0,-0.8337459310949765,,,
9156.0,0.0,-0.8337459310949765,,,
9406.0,0.0,-0.8337459310949765,,,
9656.0,0.0,-0.8337459310949765,,,
9906.0,0.0,-0.8337459310949765,,,
10156.0,0.0,-0.8337459310949765,,,
10406.0,0.0,-0.8337459310949765,,,
10656.0,0.0,-0.8337459310949765,,,
10906.0,0.0,-0.8337459310949765,,,
11156.0,0.0,-0.8337459310949765,,,
11406.0,0.0,-0.8337459310949765,,,
11656.0,0.0,-0.8337459310949765,,,
11906.0,0.0,-0.8337459310949765,,,
12156.0,0.0,-0.8337459310949765,,,
12406.0,0.0,-0.8337459310949765,,,
12656.0,0.0,-0.8337459310949765,,,
12906.0,0.0,-0.8337459310949765,,,
13156.0,0.0,-0.8337459310949765,,,
13406.0,0.0,-0.8337459310949765,,,
13656.0,0.0,-0.8337459310949765,,,
13906.0,0.0,-0.8337459310949765,,,
14156.0,0.0,-0.8337459310949765,,,
14406.0,0.0,-0.8337459310949765,,,
14656.0,0.0,-0.8337459310949765,,,
14906.0,0.0,-0.8337459310949765,,,
15156.0,0.0,-0.8337459310949765,,,
15406.0,0.0,-0.8337459310949765,,,
15656.0,0.0,-0.8337459310949765,,,
15906.0,0.0,-0.8337459310949765,,,
16156.0,0.0,-0.8337459310949765,,,
16406.0,0.0,-0.8337459310949765,,,
16656.0,0.0,-0.8337459310949765,,,
16906.0,0.0,-0.8337459310949765,,,
17156.0,0.0,-0.8337459310949765,,,
17406.0,0.0,-0.8337459310949765,,,
17656.0,0.0,-0.8337459310949765,,,
17906.0,0.0,-0.8337459310949765,,,
18156.0,0.0,-0.8337459310949765,,,
18406.0,0.0,-0.8337459310949765,,,
18656.0,0.0,-0.8337459310949765,,,
18906.0,0.0,-0.8337459310949765,,,
19156.0,0.0,-0.8337459310949765,,,
19406.0,0.0,-0.8337459310949765,,,
19656.0,0.0,-0.8337459310949765,,,
19906.0,0.0,-0.8337459310949765,,,
20156.0,0.0,-0.8337459310949765,,,
20406.0,0.0,-0.8337459310949765,,,
20656.0,0.0,-0.8337459310949765,,,
20906.0,0.0,-0.8337459310949765,,,
21156.0,0.0,-0.8337459310949765,,,
21406.0,0.0,-0.8337459310949765,,,
21656.0,0.0,-0.8337459310949765,,,
21906.0,0.0,-0.8337459310949765,,,
22156.0,0.0,-0.8337459310949765,,,
22406.0,0.0,-0.8337459310949765,,,
22656.0,0.0,-0.8337459310949765,,,
22906.0,0.0,-0.8337459310949765,,,
23156.0,0.0,-0.8337459310949765,,,
23406.0,0.0,-0.8337459310949765,,,
23656.0,0.0,-0.8337459310949765,,,
23906.0,0.0,-0.8337459310949765,,,
24156.0,0.0,-0.8337459310949765,,,
24406.0,0.0,-0.8337459310949765,,,
24656.0,0.0,-0.8337459310949765,,,
24906.0,0.0,-0.8337459310949765,,,
25156.0,0.0,-0.8337459310949765,,,
25406.0,0.0,-0.8337459310949765,,,
25656.0,0.0,-0.8337459310949765,,,
25906.0,0.0,-0.8337459310949765,,,
26156.0,0.0,-0.8337459310949765,,,
26406.0,0.0,-0.8337459310949765,,,
26656.0,0.0,-0.8337459310949765,,,
26906.0,0.0,-0.8337459310949765,,,
27156.0,0.0,-0.8337459310949765,,,
27406.0,0.0,-0.8337459310949765,,,
27656.0,0.0,-0.8337459310949765,,,
27906.0,0.0,-0.8337459310949765,,,
28156.0,0.0,-0.8337459310949765,,,
28406.0,0.0,-0.8337459310949765,,,
28656.0,0.0,-0.8337459310949765,,,
28906.0,0.0,-0.8337459310949765,,,
29156.0,0.0,-0.8337459310949765,,,
29406.0,0.0,-0.8337459310949765,,,
29656.0,0.0,-0.8337459310949765,,,
29906.0,0.0,-0.8337459310949765,,,
30156.0,0.0,-0.8337459310949765,,,
30406.0,0.0,-0.8337459310949765,,,
30656.0,0.0,-0.8337459310949765,,,
30906.0,0.0,-0.8337459310949765,,,
31156.0,0.0,-0.8337459310949765,,,
31406.0,0.0,-0.8337459310949765,,,
31656.0,0.0,-0.8337459310949765,,,
31906.0,0.0,-0.8337459310949765,,,
32156.0,0.0,-0.8337459310949765,,,
32406.0,0.0,-0.8337459310949765,,,
32656.0,0.0,-0.8337459310949765,,,
32906.0,0.0,-0.8337459310949765,,,
33156.0,0.0,-0.8337459310949765,,,
33406.0,0.0,-0.8337459310949765,,,
33656.0,0.0,-0.8337459310949765,,,
33906.0,0.0,-0.8337459310949765,,,
